"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","yr_built","zipcode","latitude","longitude","census_tract","tract_name","pop_estimate","median_age","LHS","HS","SC","BACH","GRAD","prop_poverty"
2461900510,20140926,350000,4,1,1010,6000,1,0,1925,98136,47.5518085944402,-122.383079231671,53033010600,"Census Tract 106, King County, Washington",8328,41.8,0.02,0.13,0.27,0.38,0.2,0.07
251200200,20140627,464900,4,2.25,2020,8424,1,0,1979,98034,47.7262005401505,-122.233022175842,53033022201,"Census Tract 222.01, King County, Washington",4431,35.5,0.03,0.2,0.34,0.32,0.11,0.09
8122101146,20140929,320000,2,1,710,5200,1,0,1942,98126,47.5375957761634,-122.370971106822,53033010701,"Census Tract 107.01, King County, Washington",3736,29.8,0.13,0.14,0.41,0.21,0.11,0.3
2489200070,20140720,767500,6,3.5,2410,6000,2,0,1916,98136,47.5400039626604,-122.382077537847,53033011600,"Census Tract 116, King County, Washington",6899,45.7,0.04,0.13,0.28,0.36,0.2,0.04
2767601031,20150202,583500,4,1,1530,3900,1.5,0,1908,98107,47.674798576485,-122.379026535288,53033003300,"Census Tract 33, King County, Washington",6987,33.9,0.02,0.06,0.25,0.44,0.24,0.06
3291800510,20140610,310000,3,1.75,1420,7650,1,0,1984,98056,47.4892029153276,-122.182066048114,53033025400,"Census Tract 254, King County, Washington",7592,31.4,0.19,0.22,0.38,0.17,0.04,0.19
4219400520,20140616,1735000,4,2.25,3040,5000,2,0,1926,98105,47.6565054537331,-122.278052241909,53033004100,"Census Tract 41, King County, Washington",7920,40.1,0.02,0.03,0.14,0.39,0.42,0.07
7212660640,20150326,333000,4,2.5,2400,7270,2,0,1993,98003,47.2696921733508,-122.312077674579,53033030403,"Census Tract 304.03, King County, Washington",4495,44.7,0.05,0.22,0.39,0.22,0.12,0.06
7714000340,20140619,360000,4,2.5,2850,4650,2,0,2004,98038,47.3552097434541,-122.026070450682,53033031604,"Census Tract 316.04, King County, Washington",5549,32.7,0.02,0.2,0.37,0.29,0.12,0.05
7853240560,20140903,585000,4,2.5,3110,6479,2,0,2005,98065,47.5407908006176,-121.861075528982,53033032602,"Census Tract 326.02, King County, Washington",13392,34.9,0.04,0.08,0.28,0.42,0.19,0.02
3905000200,20140509,604000,4,2.5,2260,7753,2,0,1989,98029,47.5751946830746,-121.995007137834,53033032212,"Census Tract 322.12, King County, Washington",8240,35.3,0.02,0.09,0.18,0.43,0.27,0.03
7305300370,20150504,390000,3,1.5,1240,8410,1,0,1948,98155,47.7529979283236,-122.328058275679,53033020600,"Census Tract 206, King County, Washington",3691,40.1,0.09,0.21,0.38,0.22,0.1,0.1
5413200140,20141021,213550,3,2.5,1580,8541,2,0,1990,98001,47.333401217863,-122.288912780693,53033029901,"Census Tract 299.01, King County, Washington",4610,36.9,0.04,0.3,0.42,0.19,0.05,0.05
943100262,20141030,260000,3,1,1190,11120,1,0,1947,98024,47.5686969095409,-121.898046786131,53033032601,"Census Tract 326.01, King County, Washington",2792,42.9,0.04,0.27,0.31,0.27,0.12,0.06
2451000070,20150402,1400000,4,2.5,2770,8879,2,0,2001,98004,47.5831032481608,-122.192931460225,53033023900,"Census Tract 239, King County, Washington",7179,43,0.04,0.08,0.21,0.44,0.24,0.12
7732410370,20140909,898000,5,2.25,2700,9000,2,0,1987,98007,47.6598999196901,-122.146002268517,53033022801,"Census Tract 228.01, King County, Washington",8719,32.9,0.03,0.05,0.15,0.43,0.33,0.06
2211700160,20140512,450000,3,1.5,1770,17208,1,0,1959,98006,47.5659053529365,-122.117094348011,53033025003,"Census Tract 250.03, King County, Washington",6856,40.6,0.02,0.12,0.22,0.34,0.3,0.04
3298201170,20141110,350000,3,1,940,7811,1,0,1959,98008,47.6194922911093,-122.117998243315,53033023100,"Census Tract 231, King County, Washington",4046,41.6,0.04,0.13,0.26,0.39,0.18,0.04
11520640,20140801,810000,4,2.75,3010,10450,2,0,1996,98052,47.6978932767288,-122.111954369586,53033032323,"Census Tract 323.23, King County, Washington",5867,37.6,0.03,0.06,0.2,0.43,0.28,0.02
3630180240,20140711,808900,5,2.5,2900,5901,2,0,2006,98027,47.5395955634284,-121.997991627201,53033032210,"Census Tract 322.10, King County, Washington",13671,35,0.02,0.08,0.24,0.37,0.28,0.03
2162000160,20150303,992000,3,2.25,2950,15207,1,0,1966,98040,47.5570904650472,-122.215951128095,53033024500,"Census Tract 245, King County, Washington",4935,46.9,0.04,0.03,0.13,0.43,0.37,0.03
6413100270,20150331,490000,3,1.75,1540,9000,1,0,1971,98125,47.7152050575162,-122.322018040236,53033000600,"Census Tract 6, King County, Washington",8061,37.2,0.07,0.21,0.27,0.28,0.18,0.1
1163100070,20141217,355950,4,2.5,1960,8540,1,0,1955,98177,47.7654058310312,-122.359034487088,53033020200,"Census Tract 202, King County, Washington",5189,49.1,0.05,0.14,0.3,0.36,0.16,0.09
8106300510,20141229,485000,5,2.5,3270,6129,2,0,2004,98055,47.4461017124208,-122.207951247178,53033025806,"Census Tract 258.06, King County, Washington",5086,35.5,0.08,0.25,0.29,0.24,0.14,0.09
7856640560,20140604,1126000,5,3.5,3880,13885,2,0,1979,98006,47.5696066095854,-122.15598698805,53033024901,"Census Tract 249.01, King County, Washington",5084,45.7,0.01,0.1,0.19,0.37,0.32,0.04
2175100055,20141230,1700000,5,5,4930,14649,2,0,2000,98040,47.5828925224568,-122.246940013853,53033024300,"Census Tract 243, King County, Washington",8680,43.1,0.03,0.08,0.15,0.4,0.34,0.09
8562900520,20140612,640000,5,3.5,3690,11928,2,0,2006,98074,47.6107922904488,-122.060052708605,53033032203,"Census Tract 322.03, King County, Washington",7919,39,0.01,0.04,0.27,0.44,0.23,0.04
1781500435,20140820,260000,3,1.75,1580,7344,1,0,1911,98126,47.5256055825824,-122.380076710019,53033011600,"Census Tract 116, King County, Washington",6899,45.7,0.04,0.13,0.28,0.36,0.2,0.04
3996900295,20141214,358000,2,1,1140,8340,1,0,1948,98155,47.7447973508103,-122.300092656088,53033021400,"Census Tract 214, King County, Washington",3956,44.4,0.08,0.13,0.25,0.32,0.22,0.1
7215410320,20150311,390000,3,2.5,2480,53250,2,0,1990,98042,47.3323063191799,-122.079048496333,53033031601,"Census Tract 316.01, King County, Washington",5567,38.9,0.06,0.2,0.37,0.27,0.09,0.05
7645900055,20140624,530000,2,1.5,1580,3680,1,0,1941,98126,47.576207297,-122.377098263759,53033009900,"Census Tract 99, King County, Washington",5675,36.5,0.06,0.1,0.25,0.42,0.17,0.07
5040800060,20150204,675000,3,1.75,1710,5913,1,0,1941,98199,47.6480974934714,-122.406074545627,53033005600,"Census Tract 56, King County, Washington",6875,47.7,0.03,0.03,0.17,0.38,0.39,0.03
1328300810,20150330,347500,4,2.75,2290,7000,2,0,1977,98058,47.444205553196,-122.128996817878,53033031907,"Census Tract 319.07, King County, Washington",7787,39.7,0.06,0.11,0.3,0.35,0.18,0.04
3584900160,20140922,565000,3,2.5,1880,12368,1,0,1967,98005,47.590099613311,-122.167003863563,53033023500,"Census Tract 235, King County, Washington",3740,42.7,0.03,0.08,0.27,0.37,0.26,0.07
2624059036,20141003,1599950,5,4.5,5130,43123,2,0,1996,98006,47.5439949375676,-122.125902861611,53033025003,"Census Tract 250.03, King County, Washington",6856,40.6,0.02,0.12,0.22,0.34,0.3,0.04
3275890310,20150212,677100,3,2,2110,9199,1,0,1993,98074,47.6495980293459,-122.083099813525,53033032316,"Census Tract 323.16, King County, Washington",5512,39.5,0.02,0.05,0.15,0.48,0.3,0.03
7738500731,20140815,4500000,5,5.5,6640,40014,2,1,2004,98155,47.7493021602399,-122.279915191026,53033021300,"Census Tract 213, King County, Washington",4114,42,0.02,0.11,0.3,0.32,0.25,0.08
7504020810,20141020,610000,5,2.25,2520,11700,2,0,1977,98074,47.6321984809041,-122.052953324915,53033032317,"Census Tract 323.17, King County, Washington",6211,39,0.05,0.05,0.19,0.42,0.29,0.06
5016002180,20140708,780000,2,2.5,2560,2500,2,0,1901,98112,47.6232967178748,-122.30005652071,53033007700,"Census Tract 77, King County, Washington",5308,33.6,0.02,0.13,0.19,0.37,0.28,0.11
3276180140,20150424,365000,3,1.75,1380,9134,1,0,1981,98056,47.5087017938144,-122.192943027999,53033025200,"Census Tract 252, King County, Washington",8588,38.6,0.13,0.2,0.32,0.24,0.11,0.1
4250200140,20150219,298500,4,2.5,1890,5954,2,0,2004,98092,47.3293089651355,-122.193968343451,53033031205,"Census Tract 312.05, King County, Washington",6892,31.8,0.1,0.2,0.43,0.18,0.09,0.15
2260000340,20141115,7e+05,4,1.75,2340,9100,1,0,1975,98052,47.6401021230672,-122.107969037775,53033022902,"Census Tract 229.02, King County, Washington",6490,37.4,0.03,0.05,0.19,0.46,0.27,0.05
9510310030,20140728,535000,4,2.75,2710,45963,2,0,1995,98045,47.4745091864612,-121.723993348332,53033032704,"Census Tract 327.04, King County, Washington",6641,39.3,0.08,0.22,0.33,0.28,0.09,0.15
7379600240,20140714,615000,3,1.75,1950,8480,1,0,1962,98007,47.5892958399783,-122.149921113182,53033023401,"Census Tract 234.01, King County, Washington",3821,37.9,0.05,0.12,0.19,0.35,0.29,0.13
5540800100,20150511,245000,3,1,910,6630,1,0,1912,98103,47.6946944430618,-122.346097915032,53033001800,"Census Tract 18, King County, Washington",5380,31.8,0.09,0.07,0.25,0.42,0.17,0.13
1646500785,20141215,499000,2,1,1450,3090,2,0,1919,98103,47.6852903678464,-122.35608469507,53033002900,"Census Tract 29, King County, Washington",4744,40.2,0.02,0.1,0.18,0.38,0.32,0.04
2202500110,20140805,430000,3,1.5,1690,9708,1.5,0,1954,98006,47.5731975914949,-122.135930321168,53033024800,"Census Tract 248, King County, Washington",5964,37,0.09,0.19,0.3,0.28,0.13,0.08
2274000026,20141101,353000,3,2.5,1250,864,3,0,2004,98115,47.6978096146029,-122.318024247309,53033001900,"Census Tract 19, King County, Washington",4777,36.2,0.04,0.1,0.31,0.34,0.21,0.17
2412100025,20140606,315000,3,1.5,1750,12500,1,0,1954,98024,47.5665950873276,-121.901980932303,53033032601,"Census Tract 326.01, King County, Washington",2792,42.9,0.04,0.27,0.31,0.27,0.12,0.06
1332000110,20140725,635000,4,2.5,2490,40608,2,0,1997,98053,47.6506953131189,-122.004064027775,53033032315,"Census Tract 323.15, King County, Washington",5484,43.6,0.02,0.14,0.27,0.39,0.18,0.05
7655900038,20150414,296000,2,1,1370,8400,1,0,1948,98133,47.7344008071965,-122.336030849886,53033021000,"Census Tract 210, King County, Washington",5842,42.2,0.08,0.22,0.34,0.25,0.11,0.13
3339900096,20141210,250750,5,1.75,2140,12058,1,0,1951,98002,47.3166943012235,-122.213950910752,53033030504,"Census Tract 305.04, King County, Washington",4396,42,0.15,0.36,0.34,0.12,0.03,0.24
6821102100,20150317,510000,2,1,810,6480,1,0,1942,98199,47.6493038929502,-122.398023261253,53033005700,"Census Tract 57, King County, Washington",6816,40.5,0.02,0.07,0.23,0.4,0.27,0.06
3744600028,20141121,390000,4,1.75,2690,46609,1.5,0,1940,98146,47.495090043957,-122.352055999209,53033026700,"Census Tract 267, King County, Washington",5251,42.4,0.16,0.19,0.31,0.22,0.12,0.13
375000165,20140723,991700,4,3,2290,2350,2,0,1924,98116,47.5740065230834,-122.414905481557,53033009701,"Census Tract 97.01, King County, Washington",6254,44.1,0.02,0.08,0.25,0.42,0.22,0.04
2291401425,20140910,485000,5,2,1910,5508,1,0,1968,98133,47.7074095635967,-122.348955198767,53033000402,"Census Tract 4.02, King County, Washington",5300,47.9,0.06,0.16,0.25,0.37,0.16,0.07
7454000110,20150127,202000,2,1,670,7844,1,0,1942,98126,47.5165075408624,-122.372014547112,53033012000,"Census Tract 120, King County, Washington",3615,37.1,0.05,0.18,0.26,0.36,0.15,0.05
1329000090,20141219,1799000,4,3.5,3930,39098,2,0,1999,98005,47.6399026052332,-122.157910379453,53033022801,"Census Tract 228.01, King County, Washington",8719,32.9,0.03,0.05,0.15,0.43,0.33,0.06
259801110,20140828,439000,3,1.75,1250,7030,1,0,1965,98008,47.6285091386991,-122.11806431247,53033023000,"Census Tract 230, King County, Washington",5179,45.5,0.04,0.19,0.2,0.36,0.2,0.04
9358001566,20150213,4e+05,2,2.5,1410,1281,2,0,2008,98126,47.5659062081037,-122.369935428015,53033009900,"Census Tract 99, King County, Washington",5675,36.5,0.06,0.1,0.25,0.42,0.17,0.07
1865000110,20140929,365000,4,2.5,2540,6688,2,0,2002,98092,47.331392589635,-122.180034634899,53033029602,"Census Tract 296.02, King County, Washington",6298,36.5,0.08,0.25,0.29,0.28,0.11,0.08
2926049382,20141208,650000,3,2,2800,10501,1,0,1954,98125,47.7055036679261,-122.314996417679,53033001200,"Census Tract 12, King County, Washington",7024,35.4,0.09,0.15,0.32,0.3,0.14,0.25
7663700792,20140724,228000,2,1,1060,6100,1,0,1951,98125,47.7316931271606,-122.296060481164,53033000100,"Census Tract 1, King County, Washington",7963,34.8,0.09,0.18,0.28,0.28,0.17,0.19
251620110,20140702,2288000,4,2.5,4080,18362,2,0,1983,98004,47.6344054970804,-122.214094804763,53033024100,"Census Tract 241, King County, Washington",4838,46.1,0.02,0.05,0.16,0.45,0.32,0.03
5035300750,20140731,850000,3,1.75,2450,8603,1,0,1940,98199,47.6536029508725,-122.413982915331,53033005600,"Census Tract 56, King County, Washington",6875,47.7,0.03,0.03,0.17,0.38,0.39,0.03
1023059313,20150205,390000,3,2.5,1910,4755,2,0,1997,98059,47.4955944802154,-122.162008096715,53033025102,"Census Tract 251.02, King County, Washington",7878,33.3,0.1,0.18,0.25,0.31,0.16,0.07
170000215,20150324,752500,5,2.75,2720,4680,1.5,0,1913,98107,47.6612033422694,-122.363070624487,53033004800,"Census Tract 48, King County, Washington",5136,33.9,0.02,0.04,0.22,0.45,0.28,0.06
9407102460,20150323,178500,3,1.75,1120,10450,1,0,1973,98045,47.4418079332864,-121.771908660779,53033032702,"Census Tract 327.02, King County, Washington",6638,41.2,0.04,0.2,0.38,0.27,0.12,0.05
5029450110,20150327,215000,3,1.5,1410,8415,1,0,1982,98023,47.2914015899642,-122.368097142166,53033030312,"Census Tract 303.12, King County, Washington",5008,33.3,0.08,0.26,0.46,0.15,0.05,0.1
9169600096,20140801,720000,2,1.5,1840,9000,1,0,1957,98136,47.5280907413499,-122.387991058684,53033011600,"Census Tract 116, King County, Washington",6899,45.7,0.04,0.13,0.28,0.36,0.2,0.04
1226059112,20150220,415000,3,1,1360,73616,1,0,1971,98072,47.7527995353316,-122.118937968614,53033032320,"Census Tract 323.20, King County, Washington",4598,44.7,0.02,0.17,0.22,0.37,0.22,0.02
8651511220,20141217,490000,3,2.5,1890,10190,2,0,1986,98074,47.6477991129703,-122.06108186227,53033032316,"Census Tract 323.16, King County, Washington",5512,39.5,0.02,0.05,0.15,0.48,0.3,0.03
5561301280,20140505,410000,3,2.25,1800,36704,1,0,1978,98027,47.4688065432381,-122.01297323295,53033032102,"Census Tract 321.02, King County, Washington",5019,46.8,0.04,0.18,0.27,0.33,0.19,0.03
2594200375,20150330,427500,3,1.75,1240,7200,1,0,1942,98136,47.5141982425629,-122.38902025651,53033012000,"Census Tract 120, King County, Washington",3615,37.1,0.05,0.18,0.26,0.36,0.15,0.05
2877104265,20150415,1062000,4,2.75,2720,4000,1.5,0,1928,98117,47.6797042073633,-122.358967172702,53033002900,"Census Tract 29, King County, Washington",4744,40.2,0.02,0.1,0.18,0.38,0.32,0.04
7224000315,20140723,256000,3,1,880,5375,1,0,1924,98055,47.4857922055198,-122.201974335811,53033025301,"Census Tract 253.01, King County, Washington",6525,41.2,0.09,0.22,0.3,0.28,0.11,0.07
818500490,20141009,153503,2,2.5,1240,3649,2,0,1986,98003,47.3241077009373,-122.321951639641,53033030202,"Census Tract 302.02, King County, Washington",6625,38,0.07,0.34,0.39,0.13,0.07,0.18
8085400490,20140801,1306000,5,2.5,2770,8100,2,0,2002,98004,47.6340991094571,-122.208011614223,53033024000,"Census Tract 240, King County, Washington",7817,39.6,0.01,0.11,0.16,0.39,0.33,0.03
8964800025,20150226,1965000,5,3.75,3940,13738,1.5,0,1951,98004,47.620304531416,-122.211917376622,53033024000,"Census Tract 240, King County, Washington",7817,39.6,0.01,0.11,0.16,0.39,0.33,0.03
8700100100,20140819,295000,4,2.5,1850,6663,2,0,1990,98030,47.3618008946433,-122.195026140408,53033029601,"Census Tract 296.01, King County, Washington",6914,33.2,0.18,0.23,0.42,0.13,0.04,0.17
7977201910,20150414,553000,3,1,1330,5100,1,0,1942,98115,47.6836973155535,-122.291069120783,53033002400,"Census Tract 24, King County, Washington",3180,42.9,0.02,0.04,0.27,0.31,0.35,0.05
2810600015,20150427,4e+05,2,1,910,4000,1,0,1918,98136,47.54269567882,-122.387948894888,53033010600,"Census Tract 106, King County, Washington",8328,41.8,0.02,0.13,0.27,0.38,0.2,0.07
8078520090,20140514,265000,3,2,1570,5706,1,0,1998,98092,47.3155959963824,-122.18798595764,53033031205,"Census Tract 312.05, King County, Washington",6892,31.8,0.1,0.2,0.43,0.18,0.09,0.15
3544400236,20140707,494000,2,1,1290,4650,1,0,1906,98115,47.6876973142578,-122.325031445659,53033002700,"Census Tract 27, King County, Washington",6155,35.2,0.03,0.07,0.2,0.39,0.31,0.09
3629921240,20140728,970000,4,4.5,3890,5906,2,0,2004,98029,47.5425932246413,-121.99497962201,53033032210,"Census Tract 322.10, King County, Washington",13671,35,0.02,0.08,0.24,0.37,0.28,0.03
8604900017,20141008,475000,3,1.5,1640,2720,1.5,0,1929,98115,47.6869054590996,-122.31695462126,53033002600,"Census Tract 26, King County, Washington",5061,36,0,0.09,0.2,0.41,0.3,0.12
6855700115,20140626,357250,3,1.5,1400,8840,1,0,1952,98125,47.7272963866969,-122.309079992276,53033000200,"Census Tract 2, King County, Washington",7973,38.9,0.08,0.14,0.25,0.33,0.2,0.12
5482700115,20141020,1280600,4,2.5,3560,15450,1,0,1977,98040,47.5656932108418,-122.229929391898,53033024500,"Census Tract 245, King County, Washington",4935,46.9,0.04,0.03,0.13,0.43,0.37,0.03
7849200315,20150205,276000,2,1,1140,7200,1,0,1923,98065,47.5265031723468,-121.8229911871,53033032703,"Census Tract 327.03, King County, Washington",2376,36.4,0.08,0.21,0.36,0.28,0.08,0.02
7813200115,20140904,1e+05,2,1,790,6426,1,0,1944,98178,47.493290205949,-122.244937706394,53033026100,"Census Tract 261, King County, Washington",8310,36.5,0.21,0.31,0.38,0.07,0.03,0.14
2823059055,20150329,199000,3,1,1390,21262,1,0,1958,98058,47.4453907498129,-122.185097839568,53033025803,"Census Tract 258.03, King County, Washington",4719,30.7,0.19,0.32,0.27,0.18,0.04,0.11
98000750,20141021,1165000,5,3.75,4220,15959,2,0,2004,98075,47.5868978029529,-121.966956689903,53033032215,"Census Tract 322.15, King County, Washington",5197,35.2,0.01,0.03,0.12,0.49,0.34,0.01
868000615,20141231,1225000,4,2.5,2600,11542,1.5,0,1939,98177,47.7076067543854,-122.37695947728,53033001600,"Census Tract 16, King County, Washington",4603,45,0.03,0.09,0.26,0.34,0.27,0.06
6149700405,20141222,210000,1,1,1050,7583,1,0,1947,98133,47.7293926520689,-122.340976749569,53033000300,"Census Tract 3, King County, Washington",2822,36.7,0.1,0.21,0.36,0.22,0.11,0.14
522069097,20141125,150000,2,1,720,212137,1,0,1982,98058,47.4220079258842,-122.065914550926,53033032002,"Census Tract 320.02, King County, Washington",3304,45.3,0.03,0.27,0.4,0.21,0.08,0.04
6600490300,20150126,230000,2,2,1300,3608,1,0,2004,98198,47.3622902365059,-122.308986114682,53033030003,"Census Tract 300.03, King County, Washington",6295,39.9,0.11,0.22,0.39,0.2,0.08,0.1
1770000090,20150407,484000,3,1.75,1950,17400,1,0,1976,98072,47.7423952203213,-122.090995922341,53033032307,"Census Tract 323.07, King County, Washington",6567,41,0.02,0.14,0.32,0.32,0.19,0.02
7338402690,20150401,335000,6,2,2020,7071,1,0,1979,98108,47.5329008558519,-122.294092360367,53033011700,"Census Tract 117, King County, Washington",5679,39.1,0.25,0.25,0.21,0.21,0.08,0.12
7334401450,20140729,308550,3,2,1600,13200,1,0,1990,98045,47.4656078106763,-121.756096098042,53033032702,"Census Tract 327.02, King County, Washington",6638,41.2,0.04,0.2,0.38,0.27,0.12,0.05
2201500490,20150406,435000,3,1,950,10080,1,0,1954,98006,47.5719987593882,-122.138920551416,53033024800,"Census Tract 248, King County, Washington",5964,37,0.09,0.19,0.3,0.28,0.13,0.08
3861400061,20150213,641000,3,1.75,1480,9603,1,0,1952,98004,47.5915009553093,-122.201984655975,53033023900,"Census Tract 239, King County, Washington",7179,43,0.04,0.08,0.21,0.44,0.24,0.12
4447300008,20140923,530000,3,1.5,1950,1963,3,0,2002,98117,47.6903965039991,-122.396973557147,53033003100,"Census Tract 31, King County, Washington",6457,40.6,0.03,0.08,0.23,0.41,0.25,0.05
